latitude,longitude,bathrooms,beds,price,cleaning_fee,extra_people,minimum_nights,maximum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_location,calculated_host_listings_count,days_with_abnb,neighbourhood_cleansed_dAlki,neighbourhood_cleansed_dArbor Heights,neighbourhood_cleansed_dAtlantic,neighbourhood_cleansed_dBelltown,neighbourhood_cleansed_dBitter Lake,neighbourhood_cleansed_dBriarcliff,neighbourhood_cleansed_dBrighton,neighbourhood_cleansed_dBroadview,neighbourhood_cleansed_dBroadway,neighbourhood_cleansed_dBryant,neighbourhood_cleansed_dCedar Park,neighbourhood_cleansed_dCentral Business District,neighbourhood_cleansed_dColumbia City,neighbourhood_cleansed_dCrown Hill,neighbourhood_cleansed_dDunlap,neighbourhood_cleansed_dEast Queen Anne,neighbourhood_cleansed_dEastlake,neighbourhood_cleansed_dFairmount Park,neighbourhood_cleansed_dFauntleroy,neighbourhood_cleansed_dFirst Hill,neighbourhood_cleansed_dFremont,neighbourhood_cleansed_dGatewood,neighbourhood_cleansed_dGenesee,neighbourhood_cleansed_dGeorgetown,neighbourhood_cleansed_dGreen Lake,neighbourhood_cleansed_dGreenwood,neighbourhood_cleansed_dHaller Lake,neighbourhood_cleansed_dHarrison/Denny-Blaine,neighbourhood_cleansed_dHigh Point,neighbourhood_cleansed_dHighland Park,neighbourhood_cleansed_dHolly Park,neighbourhood_cleansed_dIndustrial District,neighbourhood_cleansed_dInterbay,neighbourhood_cleansed_dInternational District,neighbourhood_cleansed_dLaurelhurst,neighbourhood_cleansed_dLawton Park,neighbourhood_cleansed_dLeschi,neighbourhood_cleansed_dLower Queen Anne,neighbourhood_cleansed_dLoyal Heights,neighbourhood_cleansed_dMadison Park,neighbourhood_cleansed_dMadrona,neighbourhood_cleansed_dMann,neighbourhood_cleansed_dMaple Leaf,neighbourhood_cleansed_dMatthews Beach,neighbourhood_cleansed_dMeadowbrook,neighbourhood_cleansed_dMid-Beacon Hill,neighbourhood_cleansed_dMinor,neighbourhood_cleansed_dMontlake,neighbourhood_cleansed_dMount Baker,neighbourhood_cleansed_dNorth Admiral,neighbourhood_cleansed_dNorth Beach/Blue Ridge,neighbourhood_cleansed_dNorth Beacon Hill,neighbourhood_cleansed_dNorth College Park,neighbourhood_cleansed_dNorth Delridge,neighbourhood_cleansed_dNorth Queen Anne,neighbourhood_cleansed_dOlympic Hills,neighbourhood_cleansed_dPhinney Ridge,neighbourhood_cleansed_dPike-Market,neighbourhood_cleansed_dPinehurst,neighbourhood_cleansed_dPioneer Square,neighbourhood_cleansed_dPortage Bay,neighbourhood_cleansed_dRainier Beach,neighbourhood_cleansed_dRavenna,neighbourhood_cleansed_dRiverview,neighbourhood_cleansed_dRoosevelt,neighbourhood_cleansed_dRoxhill,neighbourhood_cleansed_dSeaview,neighbourhood_cleansed_dSeward Park,neighbourhood_cleansed_dSouth Beacon Hill,neighbourhood_cleansed_dSouth Delridge,neighbourhood_cleansed_dSouth Lake Union,neighbourhood_cleansed_dSouth Park,neighbourhood_cleansed_dSoutheast Magnolia,neighbourhood_cleansed_dStevens,neighbourhood_cleansed_dSunset Hill,neighbourhood_cleansed_dUniversity District,neighbourhood_cleansed_dVictory Heights,neighbourhood_cleansed_dView Ridge,neighbourhood_cleansed_dWallingford,neighbourhood_cleansed_dWedgwood,neighbourhood_cleansed_dWest Queen Anne,neighbourhood_cleansed_dWest Woodland,neighbourhood_cleansed_dWestlake,neighbourhood_cleansed_dWhittier Heights,neighbourhood_cleansed_dWindermere,neighbourhood_cleansed_dYesler Terrace,room_type_dPrivate room,room_type_dShared room,bed_type_dCouch,bed_type_dFuton,bed_type_dPull-out Sofa,bed_type_dReal Bed,instant_bookable_dt,require_guest_phone_verification_dt,host_response_time_Imputed_dwithin a day,host_response_time_Imputed_dwithin a few hours,host_response_time_Imputed_dwithin an hour,host_is_superhost_Imputed_dt,host_identity_verified_Imputed_dt,property_type_Imputed_dBed & Breakfast,property_type_Imputed_dBoat,property_type_Imputed_dBungalow,property_type_Imputed_dCabin,property_type_Imputed_dCamper/RV,property_type_Imputed_dChalet,property_type_Imputed_dCondominium,property_type_Imputed_dDorm,property_type_Imputed_dHouse,property_type_Imputed_dLoft,property_type_Imputed_dOther,property_type_Imputed_dTent,property_type_Imputed_dTownhouse,property_type_Imputed_dTreehouse,property_type_Imputed_dYurt
47.63857442093185,-122.32480368577356,1.0,1.0,59.0,5.0,10.0,1,95,30,16,96.0,10.0,2,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.64179026400778,-122.32495318552736,1.0,1.0,150.0,0.0,0.0,2,1125,0,1,80.0,10.0,3,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64454557413683,-122.32552288019718,1.0,1.0,115.0,50.0,0.0,2,21,28,146,98.0,10.0,2,1370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64069201963972,-122.32350323069664,1.0,1.0,100.0,0.0,0.0,1,1125,0,0,94.53926206244087,9.608915586468543,3,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64715015298293,-122.32273903129222,1.0,4.0,300.0,0.0,0.0,2,1125,25,43,98.0,9.0,1,634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47.63844165537417,-122.32512573831491,1.0,1.0,68.0,5.0,10.0,1,1125,30,0,94.53926206244087,9.608915586468543,2,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.64081226538981,-122.32606249745176,1.0,1.0,52.0,0.0,55.0,1,1125,26,0,94.53926206244087,9.608915586468543,1,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64211472564626,-122.32722268245544,1.0,1.0,91.0,50.0,0.0,1,1125,25,8,88.0,10.0,1,163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64125058079826,-122.32408778029709,1.0,1.0,59.0,0.0,0.0,1,1125,0,2,90.0,9.0,1,425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.646487950379885,-122.32589090660288,1.0,1.0,129.0,50.0,0.0,3,1125,0,0,94.53926206244087,9.608915586468543,1,1656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64538718066522,-122.3237816106551,1.0,1.0,125.0,10.0,40.0,1,1125,0,9,87.0,9.0,1,1513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63754495779293,-122.32739218381849,1.0,1.0,195.0,25.0,0.0,2,1125,0,2,90.0,10.0,1,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63611986392126,-122.3243359396101,1.0,1.0,58.0,5.0,10.0,1,1125,30,89,89.0,9.0,1,643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64032438254302,-122.3231675657492,2.5,3.0,600.0,145.0,100.0,2,1125,5,2,60.0,8.0,1,831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.64862792010664,-122.32422052403872,1.0,1.0,89.0,35.0,0.0,2,1125,30,0,94.53926206244087,9.608915586468543,1,1214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.638749452196684,-122.32704747692048,1.0,2.0,100.0,0.0,0.0,1,1125,0,6,73.0,9.0,1,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.636729954320835,-122.32379935852606,1.0,2.0,125.0,50.0,15.0,2,1125,30,11,96.0,9.0,1,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.64097355936412,-122.32857305312628,1.0,1.0,82.0,30.0,0.0,2,14,26,115,92.0,10.0,1,1333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63667440035846,-122.32315503853528,1.0,2.0,225.0,150.0,0.0,7,730,19,0,94.53926206244087,9.608915586468543,2,1822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.6361811061378,-122.32663786024445,1.0,1.0,55.0,0.0,0.0,1,1125,17,4,100.0,10.0,1,485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63550919151157,-122.32541187638996,1.0,1.0,90.0,35.0,10.0,1,1125,0,0,94.53926206244087,9.608915586468543,1,518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.6442552529616,-122.32617222874063,1.0,1.0,134.0,79.0,0.0,1,1125,26,6,100.0,10.0,1,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.641665370960425,-122.32464542376532,1.0,1.0,42.0,0.0,10.0,1,1125,0,4,75.0,7.0,1,729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.646879862052906,-122.32417356787066,1.0,1.0,125.0,40.0,20.0,2,1125,6,34,96.0,10.0,1,1545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63845448973991,-122.32338184739912,1.0,2.0,115.0,40.0,20.0,1,1125,11,106,77.0,8.0,2,1946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.61907155891863,-122.34779881165328,1.0,1.0,125.0,20.0,0.0,1,9,0,9,98.0,10.0,1,219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.62386146833082,-122.34226309987451,1.0,1.0,55.0,10.0,0.0,2,14,0,16,96.0,10.0,1,1044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.62086249765871,-122.33896607982014,2.0,3.0,550.0,55.0,0.0,3,10,4,7,100.0,10.0,2,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63449323415144,-122.32584731780595,1.0,1.0,90.0,40.0,0.0,2,1125,3,0,94.53926206244087,9.608915586468543,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.619205536420885,-122.33202959666092,1.0,1.0,100.0,0.0,0.0,2,10,8,3,100.0,10.0,1,952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.623988736159724,-122.3321661553665,1.0,1.0,95.0,0.0,0.0,1,1125,0,0,94.53926206244087,9.608915586468543,1,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.62330201572779,-122.33196911303749,1.0,2.0,110.0,15.0,0.0,4,1125,0,0,94.53926206244087,9.608915586468543,1,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.63443453877037,-122.32415734647051,1.0,1.0,80.0,10.0,0.0,2,1125,30,15,82.0,9.0,1,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.62667517278397,-122.34290562125,2.0,1.0,100.0,25.0,0.0,30,1125,3,2,100.0,10.0,1,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.619706980603496,-122.3369971804083,1.0,1.0,90.0,0.0,0.0,7,90,0,1,100.0,10.0,1,906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.619916847880184,-122.34610841223879,2.0,1.0,100.0,0.0,0.0,1,1125,30,0,94.53926206244087,9.608915586468543,1,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.62036232981282,-122.34462912541642,1.5,1.0,88.0,100.0,50.0,1,1125,0,0,94.53926206244087,9.608915586468543,1,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.628666804500405,-122.32854562240351,1.0,1.0,59.0,40.0,0.0,2,30,30,14,85.0,10.0,1,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.620135080232686,-122.33701934446955,1.0,1.0,183.0,60.0,30.0,2,1125,1,20,96.0,10.0,3,857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61998352497964,-122.3338897690749,1.0,1.0,135.0,25.0,0.0,1,9,30,0,94.53926206244087,9.608915586468543,1,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
